"filename", "language", "YAML", "Groovy", "Properties", "Dart", "Markdown", "XML", "Go", "Swift", "GraphQL", "C++", "JSON", "Go Checksum File", "Go Module File", "comment", "blank", "total"
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/addRemove/addRemoveState.dart", "Dart", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 41
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/auth/buttonState.dart", "Dart", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 22
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/eventGuests/eventGuests.dart", "Dart", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 30
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/eventGuests/eventGuestsState.dart", "Dart", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/eventHosts/eventHosts.dart", "Dart", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 30
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/eventHosts/eventHostsState.dart", "Dart", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/inviteGuestsAndOrganizers/inviteGuestsAndOrganizers.dart", "Dart", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/inviteGuestsAndOrganizers/inviteGuestsAndOrganizersState.dart", "Dart", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/inviteUserSelect/inviteUserSelect.dart", "Dart", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 34
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/inviteUserSelect/inviteUserSelectState.dart", "Dart", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 56
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/locationSearch/locationDetails.dart", "Dart", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 69
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/locationSearch/locationDetailsState.dart", "Dart", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/locationSearch/locationSearch.dart", "Dart", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 40
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/locationSearch/locationSearchState.dart", "Dart", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/newEvent/newEvent.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/newEvent/newEventState.dart", "Dart", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/newEventAddPictures/newEventAddPictureState.dart", "Dart", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/newEventAddPictures/newEventAddPictures.dart", "Dart", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/newEventComplete/newEventComplete.dart", "Dart", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/newEventComplete/newEventCompleteState.dart", "Dart", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 44
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/pickDateAndTime/pickDateAndTime.dart", "Dart", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 32
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/pickDateAndTime/pickDateAndTimeState.dart", "Dart", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/profile/profile.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/profile/profileState.dart", "Dart", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/search/search.dart", "Dart", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 46
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/search/searchState.dart", "Dart", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/seePass/seePass.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 27
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/seePass/seePassState.dart", "Dart", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/signIn/signIn.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/signIn/signInState.dart", "Dart", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/signUp/signUp.dart", "Dart", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/signUp/signUpState.dart", "Dart", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 52
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/userAccess/userAccess.dart", "Dart", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/userAccess/userAccessState.dart", "Dart", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/userEvents/userEvents.dart", "Dart", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 91
"/Users/juanma/development/golang/happ/happ_client/lib/src/riverpod/userEvents/userEventsState.dart", "Dart", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 85
"/Users/juanma/development/golang/happ/happ_client/lib/src/screens/auth/auth.dart", "Dart", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 83
"/Users/juanma/development/golang/happ/happ_client/lib/src/screens/auth/signIn.dart", "Dart", 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 243
"/Users/juanma/development/golang/happ/happ_client/lib/src/screens/auth/signUp.dart", "Dart", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 129
"/Users/juanma/development/golang/happ/happ_client/lib/src/screens/auth/signUp/birthday.dart", "Dart", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 148
"/Users/juanma/development/golang/happ/happ_client/lib/src/screens/auth/signUp/setUp.dart", "Dart", 0, 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 298
"/Users/juanma/development/golang/happ/happ_client/lib/src/screens/auth/widgets/authErrors.dart", "Dart", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 50
"/Users/juanma/development/golang/happ/happ_client/lib/src/screens/auth/widgets/buttonAction.dart", "Dart", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 68
